,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,Id,KitchenAbvGr,KitchenQual,LotArea,LotConfig,LotFrontage,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,CentralAir_N,CentralAir_Y,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_ELO,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,target1
1112,816,0,0,2,0.0,3.0,1.0,708.0,0.0,6.0,1.0,1.0,0.0,2.0,108.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,308.0,1.0,3.0,1.0,3.0,1.0,1957.0,816,0,1.0,2.0,1113,1,2.0,7100,0.0,73.0,0,20,1.0,0.0,6.0,0,7,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,816.0,0,1957,1957,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,129900
1113,1008,0,0,2,0.0,3.0,1.0,643.0,0.0,4.0,1.0,1.0,0.0,2.0,365.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,240.0,1.0,3.0,1.0,3.0,5.0,1953.0,1008,0,1.0,3.0,1114,1,3.0,8923,4.0,66.0,0,20,1.0,0.0,4.0,0,5,18,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1008.0,0,1953,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,134500
1114,833,0,0,2,0.0,3.0,1.0,415.0,0.0,3.0,1.0,0.0,0.0,2.0,418.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,326.0,1.0,3.0,1.0,3.0,1.0,1955.0,833,0,1.0,4.0,1115,1,3.0,5400,4.0,90.0,0,20,1.0,0.0,3.0,0,8,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,833.0,0,1954,2000,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,117000
1115,1734,0,0,3,0.0,3.0,1.0,1004.0,0.0,6.0,1.0,1.0,0.0,4.0,730.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,928.0,3.0,3.0,2.0,3.0,5.0,2007.0,1734,0,1.0,4.0,1116,1,4.0,12085,4.0,93.0,0,20,1.0,328.0,6.0,0,11,0,5,8,2.0,0,0.0,1.0,3.0,5.0,6.0,0,7,1734.0,0,2007,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,318000
1116,779,640,0,3,0.0,3.0,1.0,353.0,0.0,6.0,1.0,1.0,0.0,3.0,55.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,527.0,2.0,3.0,3.0,3.0,3.0,2002.0,1419,1,1.0,4.0,1117,1,3.0,7750,4.0,68.0,0,80,1.0,0.0,6.0,0,3,0,5,8,2.0,0,0.0,1.0,3.0,4.0,8.0,0,7,408.0,120,2002,2002,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,184100
1117,894,0,0,3,0.0,3.0,1.0,702.0,0.0,4.0,1.0,1.0,0.0,2.0,192.0,1.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,450.0,2.0,3.0,2.0,3.0,5.0,1967.0,894,0,1.0,4.0,1118,1,3.0,9764,2.0,57.0,0,20,1.0,0.0,4.0,0,5,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,894.0,0,1967,2003,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,130000
1118,1021,580,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,533.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,1.0,1,6.0,300.0,1.0,3.0,2.0,3.0,3.0,1958.0,1601,0,1.0,2.0,1119,1,2.0,13825,4.0,85.0,0,80,1.0,0.0,1.0,0,12,34,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,533.0,280,1958,1987,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,140000
1119,1040,0,0,3,0.0,3.0,1.0,369.0,0.0,2.0,1.0,0.0,0.0,2.0,671.0,2.0,2.0,0.0,252,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,286.0,1.0,3.0,2.0,3.0,5.0,1959.0,1040,0,1.0,2.0,1120,1,2.0,7560,4.0,70.0,0,20,1.0,0.0,2.0,0,7,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1040.0,140,1959,1959,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,133700
1120,1012,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1012.0,2.0,2.0,0.0,112,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,308.0,1.0,3.0,1.0,3.0,1.0,1920.0,1012,0,1.0,2.0,1121,1,2.0,8263,4.0,59.0,0,30,0.0,0.0,1.0,0,5,22,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1012.0,0,1920,1950,2007,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,118400
1121,1552,0,0,3,0.0,3.0,3.0,24.0,0.0,6.0,1.0,0.0,0.0,3.0,1528.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,782.0,3.0,3.0,2.0,3.0,5.0,2005.0,1552,0,1.0,4.0,1122,1,3.0,10084,4.0,84.0,0,20,1.0,196.0,6.0,0,7,20,5,7,2.0,0,0.0,1.0,1.0,5.0,6.0,0,7,1552.0,144,2005,2006,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,212900
1122,960,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,672.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,288.0,1.0,3.0,1.0,3.0,4.0,1956.0,960,0,1.0,4.0,1123,1,2.0,8926,0.0,68.0,0,20,1.0,0.0,1.0,0,10,0,3,4,2.0,0,0.0,1.0,1.0,0.0,0.0,160,5,672.0,64,1956,1956,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,112000
1123,698,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,698.0,2.0,2.0,4.0,0,4.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,698,0,1.0,4.0,1124,1,2.0,9405,4.0,50.0,0,20,1.0,0.0,1.0,0,6,200,9,5,2.0,0,0.0,1.0,3.0,4.0,8.0,0,4,698.0,0,1947,2008,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,118000
1124,812,670,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,384.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,392.0,2.0,3.0,3.0,3.0,5.0,1992.0,1482,1,1.0,3.0,1125,1,3.0,9125,4.0,68.0,0,80,1.0,170.0,1.0,0,7,25,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,384.0,100,1992,1992,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,163900
1125,1005,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1005.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,1,7.0,672.0,2.0,2.0,1.0,2.0,1.0,1977.0,1005,0,1.0,2.0,1126,1,1.0,10434,4.0,60.0,0,20,1.0,0.0,1.0,0,11,0,5,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1005.0,0,1955,1955,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,115000
1126,1555,0,0,2,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1373.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,3.0,1,2.0,2,7.0,660.0,3.0,3.0,3.0,3.0,5.0,2007.0,1555,0,1.0,4.0,1127,1,3.0,3684,4.0,53.0,0,120,1.0,130.0,1.0,0,6,20,5,7,2.0,0,0.0,1.0,3.0,4.0,8.0,0,7,1373.0,143,2007,2007,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,174000
1127,1530,0,0,3,0.0,3.0,3.0,1300.0,0.0,6.0,1.0,1.0,0.0,3.0,230.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,630.0,3.0,3.0,3.0,3.0,5.0,2004.0,1530,0,1.0,4.0,1128,1,3.0,14572,0.0,182.0,0,20,1.0,0.0,6.0,0,11,36,5,7,2.0,0,0.0,1.0,3.0,3.0,8.0,0,7,1530.0,144,2004,2004,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,259000
1128,847,1112,0,4,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,847.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,434.0,2.0,3.0,3.0,3.0,3.0,2004.0,1959,1,1.0,4.0,1129,1,3.0,11796,4.0,59.0,0,60,1.0,0.0,1.0,0,7,48,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,847.0,100,2004,2005,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,215000
1129,936,0,0,2,2.0,3.0,4.0,936.0,0.0,6.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,0,2.0,2.0,2.0,2.0,0.0,0,1.0,1,7.0,672.0,2.0,3.0,1.0,3.0,1.0,1980.0,936,0,1.0,2.0,1130,1,2.0,7200,4.0,60.0,0,90,0.0,180.0,6.0,0,8,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,936.0,49,1980,1980,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,140000
1130,1328,653,0,4,0.0,3.0,1.0,622.0,0.0,4.0,1.0,1.0,0.0,2.0,500.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,0.0,2,6.0,576.0,2.0,3.0,1.0,3.0,1.0,1981.0,1981,0,1.0,2.0,1131,1,3.0,7804,4.0,65.0,0,50,1.0,0.0,4.0,0,12,44,3,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1122.0,431,1928,1950,2009,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,135000
1131,974,0,0,3,0.0,3.0,2.0,212.0,0.0,4.0,1.0,0.0,0.0,3.0,762.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,974,0,1.0,2.0,1132,1,2.0,10712,4.0,63.0,0,20,1.0,0.0,4.0,0,9,28,5,5,2.0,0,0.0,1.0,1.0,0.0,7.0,0,5,974.0,0,1991,1992,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,93500
1132,1178,1032,0,5,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1008.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,0.0,2,7.0,205.0,1.0,3.0,1.0,2.0,1.0,1930.0,2210,0,2.0,2.0,1133,1,1.0,9900,4.0,90.0,0,70,0.0,0.0,1.0,0,5,48,4,6,1.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1008.0,0,1880,1950,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,117500
1133,1142,878,0,3,0.0,3.0,1.0,584.0,0.0,6.0,1.0,0.0,0.0,3.0,544.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,466.0,2.0,3.0,2.0,3.0,5.0,1995.0,2020,1,1.0,4.0,1134,1,3.0,9828,4.0,80.0,0,60,1.0,0.0,6.0,0,6,155,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1128.0,0,1995,1995,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,239500
1134,916,684,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,916.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,460.0,2.0,3.0,3.0,3.0,5.0,1997.0,1600,1,1.0,3.0,1135,1,2.0,8773,4.0,57.0,0,60,1.0,0.0,1.0,0,8,38,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,916.0,100,1997,1997,2007,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,169000
1135,986,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,960.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,180.0,1.0,3.0,1.0,3.0,1.0,1926.0,986,0,1.0,2.0,1136,1,2.0,6180,0.0,60.0,0,30,0.0,0.0,1.0,0,5,128,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,960.0,0,1926,1950,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,102000
1136,1032,220,0,3,0.0,3.0,1.0,280.0,0.0,4.0,1.0,0.0,0.0,2.0,752.0,2.0,2.0,0.0,96,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,288.0,1.0,3.0,1.0,3.0,5.0,1950.0,1252,0,1.0,2.0,1137,1,2.0,9600,4.0,80.0,0,50,1.0,0.0,4.0,0,4,0,5,6,2.0,0,0.0,1.0,1.0,0.0,8.0,0,6,1032.0,0,1950,1950,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,119000
1137,780,240,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,780.0,1.0,2.0,4.0,176,3.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1020,0,1.0,3.0,1138,1,2.0,6342,4.0,54.0,0,50,1.0,0.0,1.0,0,5,0,8,5,1.0,0,0.0,1.0,1.0,4.0,8.0,0,6,780.0,0,1875,1996,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,94000
1138,1567,0,0,2,0.0,3.0,4.0,1567.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,2.0,2,7.0,714.0,2.0,3.0,2.0,3.0,5.0,1977.0,1567,0,1.0,2.0,1139,1,3.0,9819,4.0,68.0,0,20,1.0,0.0,5.0,0,5,32,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1567.0,264,1977,1977,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,196000
1139,1167,0,0,3,0.0,3.0,1.0,645.0,0.0,4.0,1.0,0.0,0.0,2.0,270.0,2.0,2.0,4.0,216,1.0,2.0,0.0,0.0,4.0,1,0.0,1,3.0,495.0,2.0,3.0,1.0,3.0,1.0,1972.0,1167,0,1.0,2.0,1140,1,2.0,8731,4.0,98.0,0,30,1.0,0.0,4.0,0,5,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,126,6,915.0,0,1920,1950,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,144000
1140,952,0,0,2,0.0,3.0,2.0,852.0,0.0,5.0,1.0,1.0,0.0,2.0,100.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,840.0,2.0,3.0,1.0,3.0,1.0,1988.0,952,0,1.0,2.0,1141,1,2.0,7350,0.0,60.0,0,20,1.0,0.0,5.0,0,6,0,7,5,2.0,0,0.0,1.0,1.0,0.0,0.0,0,4,952.0,0,1951,1951,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,139000
1141,1088,780,0,4,0.0,3.0,1.0,381.0,0.0,5.0,1.0,1.0,0.0,2.0,399.0,4.0,2.0,4.0,0,3.0,2.0,0.0,0.0,3.0,1,1.0,2,7.0,484.0,2.0,3.0,1.0,3.0,5.0,1976.0,1868,1,1.0,4.0,1142,1,3.0,10304,1.0,68.0,0,60,1.0,44.0,5.0,0,10,96,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,780.0,448,1976,1976,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,197500
1142,1466,1362,0,4,0.0,3.0,4.0,1150.0,0.0,6.0,1.0,1.0,0.0,4.0,316.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,3,7.0,1052.0,3.0,3.0,2.0,3.0,3.0,2006.0,2828,0,1.0,4.0,1143,1,3.0,9965,4.0,77.0,0,60,1.0,340.0,6.0,0,4,144,5,8,2.0,0,0.0,1.0,3.0,5.0,6.0,0,11,1466.0,125,2006,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,424870
1143,1006,0,0,3,0.0,3.0,1.0,288.0,0.0,6.0,1.0,0.0,0.0,2.0,718.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1006,0,1.0,2.0,1144,1,2.0,9000,4.0,68.0,0,20,1.0,0.0,6.0,0,7,24,3,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1006.0,0,1959,1959,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,80000
1144,672,252,0,2,1.0,3.0,1.0,348.0,0.0,4.0,1.0,1.0,0.0,3.0,324.0,2.0,2.0,0.0,0,1.0,2.0,1.0,1.0,0.0,0,0.0,1,7.0,280.0,1.0,3.0,1.0,3.0,1.0,1941.0,924,0,3.0,1.0,1145,1,1.0,12180,4.0,60.0,0,190,1.0,0.0,4.0,0,7,0,4,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,672.0,0,1941,1950,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,80000
1145,1042,534,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1042.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,225.0,1.0,3.0,1.0,3.0,1.0,1928.0,1576,0,1.0,4.0,1146,1,2.0,6240,4.0,52.0,0,50,0.0,0.0,1.0,0,8,0,6,5,2.0,0,0.0,1.0,1.0,3.0,8.0,0,8,1042.0,0,1928,1950,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,149000
1146,1298,0,0,3,0.0,3.0,1.0,1258.0,0.0,6.0,1.0,1.0,0.0,3.0,40.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,403.0,2.0,3.0,1.0,3.0,5.0,1985.0,1298,0,1.0,2.0,1147,1,3.0,11200,4.0,68.0,0,20,1.0,85.0,6.0,0,5,26,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1298.0,165,1985,1985,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,180000
1147,860,704,0,3,0.0,3.0,1.0,275.0,0.0,3.0,1.0,0.0,0.0,2.0,429.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,1.0,1,7.0,234.0,1.0,3.0,1.0,3.0,5.0,1941.0,1564,1,1.0,4.0,1148,1,1.0,12000,4.0,75.0,0,70,1.0,0.0,3.0,0,7,0,7,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,704.0,0,1941,1950,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,174500
1148,572,539,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,572.0,2.0,2.0,4.0,176,2.0,2.0,0.0,0.0,4.0,1,2.0,1,7.0,288.0,1.0,3.0,1.0,3.0,1.0,1982.0,1111,0,1.0,2.0,1149,1,2.0,5700,4.0,68.0,0,50,0.0,0.0,1.0,0,8,0,7,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,572.0,0,1926,1950,2008,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,116900
1149,832,650,0,3,0.0,3.0,1.0,624.0,0.0,5.0,1.0,0.0,1.0,2.0,26.0,0.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,324.0,2.0,3.0,1.0,3.0,1.0,1930.0,1482,0,1.0,4.0,1150,1,2.0,9000,4.0,50.0,0,70,0.0,0.0,5.0,0,7,0,9,7,2.0,0,0.0,1.0,3.0,4.0,8.0,0,7,650.0,0,1920,1988,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,143000
1150,932,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,932.0,2.0,2.0,0.0,214,2.0,2.0,0.0,0.0,4.0,1,1.0,1,7.0,306.0,1.0,3.0,1.0,3.0,5.0,1950.0,932,0,1.0,4.0,1151,1,3.0,8280,4.0,57.0,0,20,1.0,0.0,1.0,0,11,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,932.0,0,1950,1950,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,124000
1151,1466,0,0,3,0.0,3.0,1.0,176.0,0.0,4.0,1.0,0.0,0.0,2.0,1290.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,2,1.0,1,7.0,528.0,2.0,3.0,3.0,3.0,5.0,1959.0,1466,1,1.0,2.0,1152,1,1.0,17755,4.0,134.0,0,20,1.0,132.0,4.0,0,11,140,4,5,2.0,0,0.0,1.0,1.0,4.0,8.0,100,6,1466.0,0,1959,1959,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,149900
1152,1811,0,0,2,0.0,3.0,1.0,296.0,547.0,5.0,6.0,0.0,0.0,2.0,230.0,2.0,2.0,4.0,280,2.0,2.0,0.0,0.0,4.0,1,2.0,1,7.0,470.0,2.0,3.0,3.0,3.0,5.0,1956.0,1811,0,1.0,4.0,1153,1,4.0,14115,4.0,90.0,0,20,1.0,0.0,5.0,0,7,0,7,6,2.0,0,0.0,1.0,1.0,0.0,8.0,0,6,1073.0,0,1956,2004,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,230000
1153,816,0,0,2,0.0,3.0,3.0,538.0,0.0,5.0,1.0,0.0,0.0,2.0,278.0,2.0,2.0,4.0,96,3.0,3.0,0.0,0.0,0.0,0,0.0,1,7.0,432.0,1.0,3.0,1.0,3.0,1.0,2002.0,816,0,1.0,4.0,1154,1,2.0,5890,0.0,68.0,0,30,0.0,0.0,5.0,0,6,0,8,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,816.0,0,1930,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,120500
1154,902,918,0,4,0.0,3.0,4.0,454.0,0.0,5.0,1.0,0.0,0.0,2.0,410.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,2,1.0,1,7.0,492.0,2.0,3.0,1.0,3.0,5.0,1965.0,1820,2,1.0,2.0,1155,1,3.0,13700,4.0,68.0,0,60,1.0,288.0,5.0,0,5,84,6,7,2.0,0,0.0,1.0,1.0,4.0,8.0,273,8,864.0,60,1965,1988,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,201800
1155,1437,0,0,3,0.0,3.0,4.0,1157.0,0.0,5.0,1.0,1.0,0.0,3.0,280.0,2.0,2.0,4.0,0,3.0,3.0,0.0,0.0,2.0,1,1.0,2,7.0,528.0,2.0,3.0,2.0,3.0,5.0,1976.0,1437,0,1.0,2.0,1156,1,3.0,10768,0.0,90.0,0,20,1.0,0.0,5.0,0,7,21,8,5,2.0,0,0.0,1.0,1.0,4.0,8.0,180,6,1437.0,0,1976,2004,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,218000
1156,1265,0,96,3,0.0,3.0,4.0,633.0,0.0,5.0,1.0,0.0,1.0,2.0,586.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,4.0,1,2.0,2,7.0,502.0,2.0,3.0,2.0,3.0,5.0,1965.0,1265,0,1.0,3.0,1157,1,3.0,9350,4.0,85.0,0,80,1.0,0.0,5.0,0,10,92,8,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1219.0,0,1965,1999,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,179900
